"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","190","GET /posts","api","Tue Dec 17 17:59:15 GMT 2024","passed","Tue Dec 17 17:59:16 GMT 2024","Функциональные API тесты","","",""
"","1555","Пользователь публикует статью","chromium","Tue Dec 17 17:58:54 GMT 2024","passed","Tue Dec 17 17:58:55 GMT 2024","Тесты на статьи пользователя","","",""
"","101","DELETE /posts/1","api","Tue Dec 17 17:59:16 GMT 2024","passed","Tue Dec 17 17:59:16 GMT 2024","Функциональные API тесты","","",""
"","38","GET /comments","api","Tue Dec 17 17:59:16 GMT 2024","passed","Tue Dec 17 17:59:16 GMT 2024","Функциональные API тесты","","",""
"","1087","Пользователь может добавить фото","chromium","Tue Dec 17 17:58:48 GMT 2024","passed","Tue Dec 17 17:58:49 GMT 2024","Тесты на профиль пользователя","","",""
"","1811","Проверка того, что невозможно отредактировать тег (после изменения остается старый тег)","chromium","Tue Dec 17 17:58:59 GMT 2024","passed","Tue Dec 17 17:59:01 GMT 2024","Тесты на статьи пользователя","","",""
"","243","POST /posts","api","Tue Dec 17 17:59:16 GMT 2024","passed","Tue Dec 17 17:59:16 GMT 2024","Функциональные API тесты","","",""
"","1225","Изменение Bio пользователя","chromium","Tue Dec 17 17:59:01 GMT 2024","passed","Tue Dec 17 17:59:02 GMT 2024","Тесты на профиль пользователя","","",""
"","1126","Пользователь может изменить email","chromium","Tue Dec 17 17:58:50 GMT 2024","passed","Tue Dec 17 17:58:51 GMT 2024","Тесты на профиль пользователя","","",""
"","1651","Пользователь может изменить Bio","chromium","Tue Dec 17 17:58:46 GMT 2024","passed","Tue Dec 17 17:58:48 GMT 2024","Тесты на профиль пользователя","","",""
"","1115","Пользователь может успешно выйти из системы","chromium","Tue Dec 17 17:58:53 GMT 2024","passed","Tue Dec 17 17:58:54 GMT 2024","Тесты на профиль пользователя","","",""
"","1798","Пользователь редактирует название статьи","chromium","Tue Dec 17 17:58:55 GMT 2024","passed","Tue Dec 17 17:58:57 GMT 2024","Тесты на статьи пользователя","","",""
"","106","POST /comments","api","Tue Dec 17 17:59:16 GMT 2024","passed","Tue Dec 17 17:59:16 GMT 2024","Функциональные API тесты","","",""
"","1797","Редактирование текста статьи","chromium","Tue Dec 17 17:59:11 GMT 2024","passed","Tue Dec 17 17:59:13 GMT 2024","Тесты на статьи пользователя","","",""
"","1486","Публикация статьи пользователем","chromium","Tue Dec 17 17:59:08 GMT 2024","passed","Tue Dec 17 17:59:09 GMT 2024","Тесты на статьи пользователя","","",""
"","1847","Пользователь редактирует текст статьи","chromium","Tue Dec 17 17:58:57 GMT 2024","passed","Tue Dec 17 17:58:59 GMT 2024","Тесты на статьи пользователя","","",""
"","1112","Добавление фото пользователя","chromium","Tue Dec 17 17:59:02 GMT 2024","passed","Tue Dec 17 17:59:03 GMT 2024","Тесты на профиль пользователя","","",""
"","1096","Изменение email пользователя","chromium","Tue Dec 17 17:59:04 GMT 2024","passed","Tue Dec 17 17:59:05 GMT 2024","Тесты на профиль пользователя","","",""
"","1430","Успешная авторизация пользователя","chromium","Tue Dec 17 17:59:05 GMT 2024","passed","Tue Dec 17 17:59:07 GMT 2024","Тесты на профиль пользователя","","",""
"","1054","Успешный выход из системы","chromium","Tue Dec 17 17:59:07 GMT 2024","passed","Tue Dec 17 17:59:08 GMT 2024","Тесты на профиль пользователя","","",""
"","1075","Пользователь может изменить имя","chromium","Tue Dec 17 17:58:49 GMT 2024","passed","Tue Dec 17 17:58:50 GMT 2024","Тесты на профиль пользователя","","",""
"","1795","Проверка невозможности редактирования тега","chromium","Tue Dec 17 17:59:13 GMT 2024","passed","Tue Dec 17 17:59:15 GMT 2024","Тесты на статьи пользователя","","",""
"","1766","Редактирование названия статьи","chromium","Tue Dec 17 17:59:09 GMT 2024","passed","Tue Dec 17 17:59:11 GMT 2024","Тесты на статьи пользователя","","",""
"","1516","Пользователь может успешно авторизоваться","chromium","Tue Dec 17 17:58:51 GMT 2024","passed","Tue Dec 17 17:58:53 GMT 2024","Тесты на профиль пользователя","","",""
"","1128","Изменение имени пользователя","chromium","Tue Dec 17 17:59:03 GMT 2024","passed","Tue Dec 17 17:59:04 GMT 2024","Тесты на профиль пользователя","","",""
"","247","PUT /posts/1","api","Tue Dec 17 17:59:16 GMT 2024","passed","Tue Dec 17 17:59:16 GMT 2024","Функциональные API тесты","","",""
