"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","710","Успешный выход из системы","chromium","Tue Dec 17 19:50:50 GMT 2024","passed","Tue Dec 17 19:50:51 GMT 2024","Тесты на профиль пользователя","","",""
"","33","DELETE /posts/1","api","Tue Dec 17 19:50:56 GMT 2024","passed","Tue Dec 17 19:50:56 GMT 2024","Функциональные API тесты","","",""
"","693","Изменение имени пользователя","chromium","Tue Dec 17 19:50:48 GMT 2024","passed","Tue Dec 17 19:50:49 GMT 2024","Тесты на профиль пользователя","","",""
"","906","Публикация статьи пользователем","chromium","Tue Dec 17 19:50:51 GMT 2024","passed","Tue Dec 17 19:50:52 GMT 2024","Тесты на статьи пользователя","","",""
"","35","PUT /posts/1","api","Tue Dec 17 19:50:56 GMT 2024","passed","Tue Dec 17 19:50:56 GMT 2024","Функциональные API тесты","","",""
"","35","POST /comments","api","Tue Dec 17 19:50:56 GMT 2024","passed","Tue Dec 17 19:50:56 GMT 2024","Функциональные API тесты","","",""
"","778","Добавление фото пользователя","chromium","Tue Dec 17 19:50:47 GMT 2024","passed","Tue Dec 17 19:50:48 GMT 2024","Тесты на профиль пользователя","","",""
"","801","Успешная авторизация пользователя","chromium","Tue Dec 17 19:50:50 GMT 2024","passed","Tue Dec 17 19:50:50 GMT 2024","Тесты на профиль пользователя","","",""
"","1012","Проверка невозможности редактирования тега","chromium","Tue Dec 17 19:50:54 GMT 2024","passed","Tue Dec 17 19:50:55 GMT 2024","Тесты на статьи пользователя","","",""
"","745","Изменение email пользователя","chromium","Tue Dec 17 19:50:49 GMT 2024","passed","Tue Dec 17 19:50:50 GMT 2024","Тесты на профиль пользователя","","",""
"","1110","Редактирование текста статьи","chromium","Tue Dec 17 19:50:53 GMT 2024","passed","Tue Dec 17 19:50:54 GMT 2024","Тесты на статьи пользователя","","",""
"","31","GET /comments","api","Tue Dec 17 19:50:56 GMT 2024","passed","Tue Dec 17 19:50:56 GMT 2024","Функциональные API тесты","","",""
"","39","POST /posts","api","Tue Dec 17 19:50:56 GMT 2024","passed","Tue Dec 17 19:50:56 GMT 2024","Функциональные API тесты","","",""
"","1096","Редактирование названия статьи","chromium","Tue Dec 17 19:50:52 GMT 2024","passed","Tue Dec 17 19:50:53 GMT 2024","Тесты на статьи пользователя","","",""
"","174","GET /posts","api","Tue Dec 17 19:50:56 GMT 2024","passed","Tue Dec 17 19:50:56 GMT 2024","Функциональные API тесты","","",""
"","1217","Изменение Bio пользователя","chromium","Tue Dec 17 19:50:46 GMT 2024","passed","Tue Dec 17 19:50:47 GMT 2024","Тесты на профиль пользователя","","",""
